"id";"uri";"titulo";"dataCriacao";"idLegislatura";"telefone";"email";"keywords";"idSituacao";"situacao";"urlWebsite";"urlDocumento";"coordenador_id";"coordenador_uri";"coordenador_nome";"coordenador_siglaPartido";"coordenador_uriPartido";"coordenador_siglaUf";"coordenador_idLegislatura";"coordenador_urlFoto"
"52093";"https://dadosabertos.camara.leg.br/api/v2/frentes/52093";"MOBILIZAÇÃO PELA ENGENHARIA";"2004-03-10";"52";"3311-5730/5225";"";"";"";"10.03.04 - Ofício comunicando a criação da Frente Parlamentar de Mobilização pela Engenharia, com objetivos da Frente e lista de componentes.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52093-integra.pdf""";"0";"";"Sen. Marcelo Crivella";"";"";"";"52";""
"54142";"https://dadosabertos.camara.leg.br/api/v2/frentes/54142";"Frente Parlamentar Mista de Apoio aos Parques Tecnológicos - FPATE";"2019-08-06";"56";"3215 5803";"";"";"";"12/07/2019 - Recebidos o REQ 1950/2019, a Ata, o Estatuto e as adesões.
12/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
16/07/2019 - Confirmadas 219 assinaturas de Deputados. Há Senadores. 
16/07/2019 - Of. 271/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
06/08/2019 - Confirmada 1 assinatura de Senador. 
06/08/2019 - Vai à publicação.
11/11/2019 - Recebido o OF 209/2019, solicitando inclusão do Dep. José Mário Schreiner.
11/11/2019 - Confirmada a adesão. Publique-se.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54142-integra.pdf""";"179587";"https://dadosabertos.camara.leg.br/api/v2/deputados/179587";"Vitor Hugo";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/179587.jpg"
"54143";"https://dadosabertos.camara.leg.br/api/v2/frentes/54143";"Frente Parlamentar Mista de Enfrentamento a Pedofilia - FPMEP";"2019-08-06";"56";"3215 5929";"";"";"";"12/07/2019 - Recebidos o REQ 1951/2019, a Ata, o Estatuto e as adesões.
12/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
16/07/2019 - Confirmadas 180 assinaturas de Deputados. Há Senadores. 
16/07/2019 - Of. 272/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
06/08/2019 - Confirmadas 26 assinaturas de Senadores. 
06/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54143-integra.pdf""";"204446";"https://dadosabertos.camara.leg.br/api/v2/deputados/204446";"Professor Joziel";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204446.jpg"
"52095";"https://dadosabertos.camara.leg.br/api/v2/frentes/52095";"PAZ E DESARMAMENTO";"2004-11-17";"52";"3215-5904";"";"";"";"17.03.04 - Deputado falou sobre a Frente em Plenário, sem maiores informações.
17.11.04 - Ofício comunicando a instalação da Frente Parlamentar pela Paz e pelo Desarmamento, cujo Presidente é o Dep. Fernando de Fabinho, Vice-Presidente, o Dep. Walter Feldman e Secretário-Geral, o Dep. Marcelo Guimarães Filho.
Obs: armas plebiscito";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52095-integra.pdf""";"0";"";"Fernando de Fabinho";"";"";"";"52";""
"54144";"https://dadosabertos.camara.leg.br/api/v2/frentes/54144";"Frente Parlamentar Mista de Combate ao Contrabando e a Falsificação";"2019-08-06";"56";"3215 5744";"";"";"";"12/07/2019 - Recebidos o REQ 1962/2019, a Ata, o Estatuto e as adesões.
12/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
17/07/2019 - Confirmadas 220 assinaturas de Deputados. Há Senadores. 
17/07/2019 - Of. 275/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
06/08/2019 - Confirmadas 10 assinaturas de Senadores. 
06/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54144-integra.pdf""";"141422";"https://dadosabertos.camara.leg.br/api/v2/deputados/141422";"Efraim Filho";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/141422.jpg"
"52096";"https://dadosabertos.camara.leg.br/api/v2/frentes/52096";"LIVRO E LEITURA";"2004-03-18";"52";"3215-5334";"";"";"";"17.03.04 - Ofício comunicando a criação da FRENTE PARLAMENTAR DO LIVRO E DA LEITURA. Lista de adesões em anexo.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52096-integra.pdf""";"0";"";"Júlio Lopes";"";"";"";"52";""
"54145";"https://dadosabertos.camara.leg.br/api/v2/frentes/54145";"Frente Parlamentar Mista em Apoio aos Objetivos de Desenvolvimentos Sustentáveis da ONU - ODS";"2019-08-20";"56";"3215 5502";"";"";"";"12/07/2019 - Recebidos o REQ 1968/2019, a Ata, o Estatuto e as adesões.
15/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
18/07/2019 - Confirmadas 161 assinaturas de Deputados. Entrei em contato com o Gabinete (Leonardo) e solicitei novas adesões.
16/08/2019 - Confirmadas 207 assinaturas de Deputados. Há Senadores. 
16/08/2019 - Of. 276/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
20/08/2019 - Confirmadas 8 assinaturas de Senadores. 
20/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54145-integra.pdf""";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/178986.jpg"
"52097";"https://dadosabertos.camara.leg.br/api/v2/frentes/52097";"CRIAÇÃO DA JUSTIÇA AGRÁRIA";"2004-03-22";"52";"3215-5546";"";"";"";"22.03.04 - Ofício comunicando a criação da Frente Parlamentar pela Criação da Justiça Agrária. Relação de membros em anexo.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52097-integra.pdf""";"0";"";"Dr. Rodolfo Pereira";"";"";"";"52";""
"54146";"https://dadosabertos.camara.leg.br/api/v2/frentes/54146";"Frente Parlamentar de Apoio às Operações Especiais das Forças Armadas e das Forças de Segurança Pública (FREPOESP)";"2019-08-06";"56";"3215 5803";"";"";"";"12/07/2019 - Recebidos o REQ 1970/2019, a Ata, o Estatuto e as adesões.
15/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
17/07/2019 - Confirmadas 201 assinaturas de Deputados. Há Senadores. 
17/07/2019 - Of. 277/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
06/08/2019 - Confirmada 1 assinatura de Senador. 
06/08/2019 - Vai à publicação.
11/11/2019 - Recebido o OF 206/2019, solicitando inclusão de novas adesões.
12/11/2019 - Confirmadas 4 assinaturas de Deputados. Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54146-integra.pdf""";"179587";"https://dadosabertos.camara.leg.br/api/v2/deputados/179587";"Vitor Hugo";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/179587.jpg"
"52098";"https://dadosabertos.camara.leg.br/api/v2/frentes/52098";"DEFESA DO TRANSPORTE FERROVIÁRIO - FPTF";"2004-03-25";"52";"3215-5333";"";"";"";"25.03.04 - Ofício comunicando a criação da Frente Parlamentar em Defesa do Transporte Ferroviário - FPTF. Cópia dos apoiamentos, do estatuto e lista de membros em anexo.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52098-integra.pdf""";"0";"";"Jaime Martins";"";"";"";"52";""
"54147";"https://dadosabertos.camara.leg.br/api/v2/frentes/54147";"Frente Parlamentar da Informatização na Saúde";"2019-07-18";"56";"3215 5412";"";"";"";"16/07/2019 - Recebidos o REQ 1972/2019, a Ata, o Estatuto e as adesões.
16/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
18/07/2019 - Confirmadas 234 assinaturas de Deputados. Não há Senadores.
18/07/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54147-integra.pdf""";"73788";"https://dadosabertos.camara.leg.br/api/v2/deputados/73788";"Ricardo Barros";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73788.jpg"
"54149";"https://dadosabertos.camara.leg.br/api/v2/frentes/54149";"Frente Parlamentar pela Formação dos Agentes Comunitários de Saúde - ACS";"2019-08-01";"56";"3215 5412";"";"";"";"16/07/2019 - Recebidos o REQ 1973/2019, a Ata, o Estatuto e as adesões.
16/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
24/07/2019 - Confirmadas 245 assinaturas de Deputados. Há Senadores.
24/07/2019 - Of. 279/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
01/08/2019 - Confirmadas 2 assinaturas de Senadores. 
01/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54149-integra.pdf""";"73788";"https://dadosabertos.camara.leg.br/api/v2/deputados/73788";"Ricardo Barros";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73788.jpg"
"54150";"https://dadosabertos.camara.leg.br/api/v2/frentes/54150";"Frente Parlamentar Mista contra o Aborto e em Defesa da Vida";"2019-08-15";"56";"3215 5446";"";"";"";"17/07/2019- Recebidos o REQ 1983/2019, a Ata, o Estatuto e as adesões.
17/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
23/07/2019 - Confirmadas 184 assinaturas de Deputados. Entrei em contato com o Gabinete (Andréia) e solicitei novas adesões.
07/08/2019 - Recebidas novas adesões. Ao SEPRO, para conferência.
07/08/2019 - Confirmadas 194 assinaturas de Deputados. Há Senadores. 
08/08/2019 - Of. 287/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
15/08/2019 - Confirmadas 11 assinaturas de Senadores. 
15/08/2019 - Vai à publicação.
05/11/2019 - Recebido o OF 10/19, solicitando a inclusão do Sen. Eduardo Girão.
11/11/2019 - Of. 367/2019/SGM encaminhado ao Senado para conferência da assinatura.
19/11/2019 - Confirmada a adesão. Publique-se.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54150-integra.pdf""";"204462";"https://dadosabertos.camara.leg.br/api/v2/deputados/204462";"Chris Tonietto";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204462.jpg"
"52102";"https://dadosabertos.camara.leg.br/api/v2/frentes/52102";"HEPATITES E TRANSPLANTES";"2004-04-29";"52";"3215-5248";"";"";"";"28.04.04 - Ofício comunicando a criação da Frente Parlamentar das Hepatites e Transplantes. A Deputada Mariângela Duarte e os Deputados Fernando Gabeira e Pedro Henry também assinam o documento.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52102-integra.pdf""";"0";"";"Geraldo Thadeu, Angela Guadagnin, Nelson Proença e outros";"";"";"";"52";""
"54151";"https://dadosabertos.camara.leg.br/api/v2/frentes/54151";"Frente Parlamentar em Favor do Pagamento por Serviços Ambientais e Produção Sustentável";"2019-08-07";"56";"3215 5327";"";"";"";"19/07/2019 - Recebidos o REQ 1990/2019, a Ata, o Estatuto e as adesões.
19/07/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
07/08/2019 - Confirmadas 216 assinaturas de Deputados. Não há Senadores. 
07/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54151-integra.pdf""";"204495";"https://dadosabertos.camara.leg.br/api/v2/deputados/204495";"Airton Faleiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204495.jpg"
"52103";"https://dadosabertos.camara.leg.br/api/v2/frentes/52103";"APOIO AO SETOR DE CELULOSE E PAPEL DO BRASIL";"2004-05-12";"52";"3215-5403";"";"";"";"12.05.04 - Ofício 148/04 comunicando o lançamento da frente, no próximo dia 18 de maio. (anexo cópias das adesões)";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52103-integra.pdf""";"0";"";"Antonio Carlos Pannunzio";"";"";"";"52";""
"54152";"https://dadosabertos.camara.leg.br/api/v2/frentes/54152";"Frente Parlamentar Mista em Defesa de Furnas";"2019-08-15";"56";"3215 5307";"";"";"";"08/08/2019 - Recebidos o REQ 2056/2019, a Ata, o Estatuto e as adesões.
08/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
13/08/2019 - Confirmadas 385 assinaturas de Deputados. Há Senadores. 
13/08/2019 - Of. 294/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
15/08/2019 - Confirmadas 46 assinaturas de Senadores. 
15/08/2019 - Vai à publicação.
26/09/2019 - Recebido o OF 220/2019, solicitando inclusão de novas adesões. Ao SEPRO, para conferência.
26/09/2019 - Confirmadas 6 assinaturas de Deputados. Não há Senadores. Publique-se.
05/11/2019 - Recebido o REQ s/n/19, do Dep. Gildenemyr, solicitando a retirada de sua assinatura. 
11/11/2019 - Deferida a retirada. Publique-se.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54152-integra.pdf""";"160588";"https://dadosabertos.camara.leg.br/api/v2/deputados/160588";"Diego Andrade";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160588.jpg"
"52104";"https://dadosabertos.camara.leg.br/api/v2/frentes/52104";"UNIVERSIDADE PARA TODOS";"2004-05-14";"52";"3215-5352";"";"";"";"14.05.04 - Ofício comunicando a criação da Frente Parlamentar Universidade para Todos, contendo a  lista de membros.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52104-integra.pdf""";"0";"";"Vieira Reis";"";"";"";"52";""
"54153";"https://dadosabertos.camara.leg.br/api/v2/frentes/54153";"Frente Parlamentar de Apoio aos Conselhos Profissionais de Classe";"2019-08-13";"56";"3215 5614";"";"";"";"08/08/2019 - Recebidos o REQ 2073/2019, a Ata, o Estatuto e as adesões.
08/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
13/08/2019 - Confirmadas 220 assinaturas de Deputados. Não há Senadores. 
13/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54153-integra.pdf""";"204480";"https://dadosabertos.camara.leg.br/api/v2/deputados/204480";"Rogério Correia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204480.jpg"
"52105";"https://dadosabertos.camara.leg.br/api/v2/frentes/52105";"APOIO AOS LABORATÓRIOS FARMACÊUTICOS OFICIAIS";"2004-05-14";"52";"3215-5472";"";"";"";"14.05.04 - Ofício comunicando a constituição da Frente Parlamentar de Apoio aos Laboratórios Farmacêuticos Oficiais. Em anexo, cópia do Estatuto e original da lista de adesões.
OBS: indústria farmácia farmacêutica
15.09.06 - Segundo a Sra. Vanusa, do gabinete do Dep. Carlos Willian, esta Frente não tem se reunido.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52105-integra.pdf""";"0";"";"Carlos Willian";"";"";"";"52";""
"54154";"https://dadosabertos.camara.leg.br/api/v2/frentes/54154";"Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil - OSCs";"2019-08-15";"56";"3215 5305";"";"";"";"09/08/2019 - Recebidos o REQ 2078/2019, a Ata, o Estatuto e as adesões.
09/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
13/08/2019 - Confirmadas 206 assinaturas de Deputados. Há Senadores.
13/08/2019 - Of. 295/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
15/08/2019 - Confirmadas 4 assinaturas de Senadores. 
15/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54154-integra.pdf""";"160508";"https://dadosabertos.camara.leg.br/api/v2/deputados/160508";"Afonso Florence";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/160508.jpg"
"52106";"https://dadosabertos.camara.leg.br/api/v2/frentes/52106";"DEFESA DA INDÚSTRIA CINEMATOGRÁFICA BRASILEIRA";"2004-05-18";"52";"";"";"";"";"18.05.04 - Ofício comunicando a instituição da Frente Parlamentar em Defesa da Indústria Cinematográfica Brasileira, com o Ato de Instituição anexo (original) remetido pelo Dep.Washington Luiz 
31.05.04 - Dep. Washington Luiz saiu do exercício.
24.11.04 - Página da Câmara - Lançada hoje no Congresso, a Frente Parlamentar em Defesa da Indústria Cinematográfica Brasileira é composta por mais de 100 parlamentares e pretende atuar na defesa, proteção e divulgação do cinema nacional. O lançamento da Frente foi realizado em conjunto com a realização do 37º Festival de Brasília do Cinema Nacional. 
De acordo com a coordenadora da Frente, senadora Ideli Salvatti (PT-SC), o grupo trabalhará pela aprovação no Senado de projeto de lei que torna obrigatória a apresentação de filmes nacionais na televisão. 
 A  Deputada Jandira Feghali faz parte da Frente.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52106-integra.pdf""";"0";"";"Sen. Ideli Salvatti";"";"";"";"52";""
"54155";"https://dadosabertos.camara.leg.br/api/v2/frentes/54155";"Frente Parlamentar Mista de Enfrentamento às IST, HIV/AIDS e das Hepatites Virais";"2019-08-20";"56";"3215 5203";"";"";"";"12/08/2019 - Recebidos o REQ 2091/2019, a Ata, o Estatuto e as adesões.
12/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
13/08/2019 - Confirmadas 212 assinaturas de Deputados. Há Senadores. 
14/08/2019 - Of. 298/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
20/08/2019 - Confirmadas 2 assinaturas de Senadores. 
20/08/2019 - Vai à publicação.
01/10/2019 - Recebido o OF 25/19, solicitando inclusão de novas adesões. Ao SEPRO, para conferência.
18/10/2019 - Recebido o OF 37/2019, solicitando inclusão de novas adesões. Ao SEPRO, para conferência.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54155-integra.pdf""";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"56";"https://www.camara.leg.br/internet/deputado/bandep/160575.jpg"
"52107";"https://dadosabertos.camara.leg.br/api/v2/frentes/52107";"INFORMÁTICA";"2004-05-20";"52";"3215-5242";"";"";"";"20.05.04 - Ofício comunicando a criação da Frente Parlamentar da Informática. Estatuto e relação dos membros anexos.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52107-integra.pdf""";"0";"";"Júlio Semeghini";"";"";"";"52";""
"54156";"https://dadosabertos.camara.leg.br/api/v2/frentes/54156";"Frente Parlamentar Mista em Defesa da Economia Solidária";"2019-08-13";"56";"3215 5362";"";"";"";"13/08/2019 - Recebidos o REQ 2095/2019, a Ata, o Estatuto e as adesões.
13/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
13/08/2019 - Confirmadas 210 assinaturas de Deputados. Há Senadores. 
13/08/2019 - Of. 296/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
13/08/2019 - Confirmadas 8 assinaturas de Deputados. 
13/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54156-integra.pdf""";"152605";"https://dadosabertos.camara.leg.br/api/v2/deputados/152605";"Glauber Braga";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/152605.jpg"
"54157";"https://dadosabertos.camara.leg.br/api/v2/frentes/54157";"Frente Parlamentar Mista de Combate a Diabete";"2019-08-28";"56";"3215 5738";"";"";"";"13/08/2019 - Recebidos o REQ 2097/2019, a Ata, o Estatuto e as adesões.
13/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
20/08/2019 - Confirmadas 217 assinaturas de Deputados. Há Senadores. 
20/08/2019 - Of. 302/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
28/08/2019 - Confirmadas 9 assinaturas de Senadores. 
25/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54157-integra.pdf""";"160598";"https://dadosabertos.camara.leg.br/api/v2/deputados/160598";"Flávia Morais";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/160598.jpg"
"54158";"https://dadosabertos.camara.leg.br/api/v2/frentes/54158";"Frente Parlamentar em Defesa do Patrimônio Histórico Nacional";"2019-08-20";"56";"3215 5734";"";"";"";"13/08/2019 - Recebidos o REQ 2096/2019, a Ata, o Estatuto e as adesões.
13/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
20/08/2019 - Confirmadas 224 assinaturas de Deputados. Não há Senadores. 
20/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54158-integra.pdf""";"178884";"https://dadosabertos.camara.leg.br/api/v2/deputados/178884";"Hildo Rocha";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178884.jpg"
"54159";"https://dadosabertos.camara.leg.br/api/v2/frentes/54159";"Frente Parlamentar Mista de Enfrentamento às Fake News";"2019-08-28";"56";"3215 5326";"";"";"";"14/08/2019- Recebidos o REQ 2106/2019, a Ata, o Estatuto e as adesões.
14/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
20/08/2019 - Confirmadas 207 assinaturas de Deputados. Há Senadores. 
20/08/2019 - Of. 301/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
28/08/2019 - Confirmadas 2 assinaturas de Senadores. 
28/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54159-integra.pdf""";"150418";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"Márcio Marinho";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/150418.jpg"
"52111";"https://dadosabertos.camara.leg.br/api/v2/frentes/52111";"DEFESA DA REFORMA POLÍTICA COM AMPLA PARTICIPAÇÃO POPULAR";"2004-07-06";"52";"3215-5371";"";"";"";"29.06.04 - Lançamento da Frente Parlamentar em Defesa da Reforma Política com Ampla Participação Popular.. 
06.07.04 - Ofício comunicando a instalação da Frente.
Tel: 3215-5371";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52111-integra.pdf""";"0";"";"Mariângela Duarte";"";"";"";"52";""
"54160";"https://dadosabertos.camara.leg.br/api/v2/frentes/54160";"Frente Parlamentar Mista em Defesa do Comércio Internacional e do Investimento - Frencomex";"2019-08-28";"56";"3215 5443";"";"";"";"15/08/2019 - Recebidos o REQ 2151/2019, a Ata, o Estatuto e as adesões.
15/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
20/08/2019 - Confirmadas 207 assinaturas de Deputados. Há Senadores. 
20/08/2019 - Of. 303/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
28/08/2019 - Confirmadas 7 assinaturas de Senadores. 
25/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54160-integra.pdf""";"178871";"https://dadosabertos.camara.leg.br/api/v2/deputados/178871";"Evair Vieira de Melo";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"ES";"56";"https://www.camara.leg.br/internet/deputado/bandep/178871.jpg"
"52112";"https://dadosabertos.camara.leg.br/api/v2/frentes/52112";"APOIO AOS PROGRAMAS PARA O DESENVOLVIMENTO SOCIAL E COMBATE À FOME";"2004-07-09";"52";"3215-5472";"";"";"";"09.07.04 - Ofício comunicando a constituição da Frente Parlamentar de Apoio aos Programas para o Desenvolvimento Social e Combate à Fome. Cópia do Estatuto e lista original dos signatários anexos.
Tel: 3215-5472";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52112-integra.pdf""";"0";"";"Carlos Willian";"";"";"";"52";""
"54161";"https://dadosabertos.camara.leg.br/api/v2/frentes/54161";"Frente Parlamentar Mista em Defesa da Propriedade Intelectual e de Combate à Pirataria";"2019-08-28";"56";"3215 5508";"";"";"";"15/08/2019 - Recebidos o REQ 2155/2019, a Ata, o Estatuto e as adesões.
15/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
20/08/2019 - Confirmadas 220 assinaturas de Deputados. Há Senadores. 
21/08/2019 - Of. 304/2019/SGM encaminhado ao Senado para conferência de assinaturas dos Senadores.
28/08/2019 - Confirmadas 16 assinaturas de Senadores. 
28/08/2019 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54161-integra.pdf""";"178956";"https://dadosabertos.camara.leg.br/api/v2/deputados/178956";"Mariana Carvalho";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RO";"56";"https://www.camara.leg.br/internet/deputado/bandep/178956.jpg"
"52113";"https://dadosabertos.camara.leg.br/api/v2/frentes/52113";"DEFESA DA CARREIRA E DA PROFISSIONALIZAÇÃO DOS SERVIDORES PÚBLICOS";"2004-09-20";"52";"3215-5578";"";"";"";"15.09.04 - Lançamento da Frente Parlamentar em Defesa da Carreira e da Profissionalização dos Servidores Públicos.
20.09.04 - Ofício comunicando a criação da Frente.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52113-integra.pdf""";"0";"";"Carlos Mota";"";"";"";"52";""
"54162";"https://dadosabertos.camara.leg.br/api/v2/frentes/54162";"Frente Parlamentar da Optometria";"2019-08-21";"56";"3215 5437";"";"";"";"16/08/2019 - Recebidos o REQ 2165/2019, a Ata, o Estatuto e as adesões.
16/08/2019 - Encaminhado ao SEPRO para conferência de assinaturas.
21/08/2019 - Confirmadas 213 assinaturas de Deputados. Não há Senadores. 
21/08/2019 - Vai à publicação.
29/08/2019 - Recebido o OF 18/19, do Dep. Alexis Fonteyne, solicitando a retirada de sua assinatura. 
03/09/2019 - Deferida a retirada.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/54162-integra.pdf""";"204414";"https://dadosabertos.camara.leg.br/api/v2/deputados/204414";"Aroldo Martins";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/204414.jpg"
"52114";"https://dadosabertos.camara.leg.br/api/v2/frentes/52114";"VALORIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA";"2004-10-26";"52";"3215-5936";"";"";"";"21/10/04 - Apresentação do OF. 1496/04 - Comunicando a formação da Frente  e anexa relação de Deputados e Senadores.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/52114-integra.pdf""";"0";"";"Augusto Nardes";"";"";"";"52";""
